CHORD      note  ma mi au di s2 s4 b5 ~6 ~7 ~9 11 +M7 +9
GM7sus4   (0.64, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0)
G7sus2    (0.64, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0)
G7sus4    (0.64, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0)
GM9       (0.64, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
Gm9       (0.64, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
G9        (0.64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
Gaug9     (0.64, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
Gdim9     (0.64, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)
GM9sus2   (0.64, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)
GM9sus4   (0.64, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)
G9sus2    (0.64, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)
G9sus4    (0.64, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)
GM11      (0.64, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
Gm11      (0.64, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
G11       (0.64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
Gaug11    (0.64, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
GM11sus2  (0.64, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)
G11sus2   (0.64, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)
GmM7      (0.64, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)
GmM7(9)   (0.64, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1)
GM6       (0.64, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)
Gm6       (0.64, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)
GM6(9)    (0.64, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)
Gm6(9)    (0.64, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)
G#maj     (0.72, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
G#min     (0.72, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
G#aug     (0.72, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
G#dim     (0.72, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)
G#sus2    (0.72, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)
G#sus4    (0.72, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)
G#M7      (0.72, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
G#m7      (0.72, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
G#7       (0.72, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
G#aug7    (0.72, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
G#dim7    (0.72, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)
G#o7      (0.72, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0)
G#M7sus2  (0.72, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0)
G#M7sus4  (0.72, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0)
G#7sus2   (0.72, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0)
G#7sus4   (0.72, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0)
G#M9      (0.72, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
G#m9      (0.72, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
G#9       (0.72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
G#aug9    (0.72, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
G#dim9    (0.72, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)
G#M9sus2  (0.72, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)
G#M9sus4  (0.72, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)
G#9sus2   (0.72, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)
G#9sus4   (0.72, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)
G#M11     (0.72, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
G#m11     (0.72, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
G#11      (0.72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
G#aug11   (0.72, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
G#M11sus2 (0.72, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)
G#11sus2  (0.72, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)
G#mM7     (0.72, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)
G#mM7(9)  (0.72, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1)
G#M6      (0.72, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)
G#m6      (0.72, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)
G#M6(9)   (0.72, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)
G#m6(9)   (0.72, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)
Amaj      (0.8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
Amin      (0.8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
Aaug      (0.8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
Adim      (0.8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)
Asus2     (0.8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)
Asus4     (0.8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)
AM7       (0.8, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
Am7       (0.8, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
A7        (0.8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
Aaug7     (0.8, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
Adim7     (0.8, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)
Ao7       (0.8, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0)
AM7sus2   (0.8, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0)
AM7sus4   (0.8, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0)
A7sus2    (0.8, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0)
A7sus4    (0.8, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0)
AM9       (0.8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
Am9       (0.8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
A9        (0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
Aaug9     (0.8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
Adim9     (0.8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)
AM9sus2   (0.8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)
AM9sus4   (0.8, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)
A9sus2    (0.8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)
A9sus4    (0.8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)
AM11      (0.8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
Am11      (0.8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
A11       (0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
Aaug11    (0.8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
AM11sus2  (0.8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)
A11sus2   (0.8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)
AmM7      (0.8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)
AmM7(9)   (0.8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1)
AM6       (0.8, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)
Am6       (0.8, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)
AM6(9)    (0.8, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)
Am6(9)    (0.8, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)
A#maj     (0.88, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
A#min     (0.88, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
A#aug     (0.88, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
A#dim     (0.88, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)
A#sus2    (0.88, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)
A#sus4    (0.88, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)
A#M7      (0.88, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
A#m7      (0.88, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
A#7       (0.88, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
A#aug7    (0.88, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
A#dim7    (0.88, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)
A#o7      (0.88, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0)
A#M7sus2  (0.88, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0)
A#M7sus4  (0.88, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0)
A#7sus2   (0.88, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0)
A#7sus4   (0.88, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0)
A#M9      (0.88, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
A#m9      (0.88, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
A#9       (0.88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
A#aug9    (0.88, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
A#dim9    (0.88, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)
A#M9sus2  (0.88, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)
A#M9sus4  (0.88, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)
A#9sus2   (0.88, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)
A#9sus4   (0.88, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)
A#M11     (0.88, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
A#m11     (0.88, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
A#11      (0.88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
A#aug11   (0.88, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
A#M11sus2 (0.88, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)
A#11sus2  (0.88, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)
A#mM7     (0.88, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)
A#mM7(9)  (0.88, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1)
A#M6      (0.88, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)
A#m6      (0.88, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)
A#M6(9)   (0.88, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)
A#m6(9)   (0.88, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)
Bmaj      (0.96, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
Bmin      (0.96, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
Baug      (0.96, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
Bdim      (0.96, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)
Bsus2     (0.96, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)
Bsus4     (0.96, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)
BM7       (0.96, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
Bm7       (0.96, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
B7        (0.96, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
Baug7     (0.96, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)
Bdim7     (0.96, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)
Bo7       (0.96, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0)
BM7sus2   (0.96, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0)
BM7sus4   (0.96, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0)
B7sus2    (0.96, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0)
B7sus4    (0.96, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0)
BM9       (0.96, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
Bm9       (0.96, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
B9        (0.96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
Baug9     (0.96, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)
Bdim9     (0.96, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)
BM9sus2   (0.96, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)
BM9sus4   (0.96, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)
B9sus2    (0.96, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)
B9sus4    (0.96, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)
BM11      (0.96, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
Bm11      (0.96, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
B11       (0.96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
Baug11    (0.96, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)
BM11sus2  (0.96, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)
B11sus2   (0.96, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)
BmM7      (0.96, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)
BmM7(9)   (0.96, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1)
BM6       (0.96, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)
Bm6       (0.96, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)
BM6(9)    (0.96, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)
Bm6(9)    (0.96, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)
